id,num,auto_id,order,title,type,num_first,num_sec,cate,project_num,rx_time,address,province,city,area,content,playtype,protect_unit
14150,Ⅶ-62,838,,锡雕（莲花打锡）,传统美术,7,62,扩展项目,Ⅶ-062_04_360321,"2014,(第四批)",360000.0,江西省莲花县,360300.0,360321.0,None,local,莲花县文化馆（莲花县美术馆）
23733,Ⅶ-62,838,,锡雕（锦州锡雕）,传统美术,7,62,扩展项目,,"2021,(第五批)",210000.0,辽宁省锦州市,210700.0,,None,local,锦州市凌河区文化馆
14151,Ⅶ-63,839,1.0,汉字书法,传统美术,7,63,新增项目,Ⅶ-063_02_110105a,"2008,(第二批)",990121.0,中国文学艺术界联合会书法家协会,,,  汉字书法习称“书法”，是流行于全中国的一种书写汉字的传统艺术。作为规律性的汉字书写手段和通过汉字书写表情达意的艺术形式，书法在中国已经历了数千年的发展，从甲骨文、金文演变为大篆、小篆、隶书，再定型为东汉、魏、晋的草书、楷书、行书诸体，它依托象形的汉文字符号，使用独特的书写工具，以特定的文辞、用笔、结体和章法体现着中华民族的思维方式、价值观念和审美意识，传达出中国人特有的人格风范与性情志趣，成为中华文化不可分割的重要组成部分。在世界各民族中，能将实用文字的书写发展成与绘画、音乐、舞蹈、雕塑、文学并列的艺术，只有中华民族的汉字书法。从这个意义上说，它不仅是中华民族的文化瑰宝，也是世界文化艺术宝库中的珍贵财富。 20世纪以来，随着中国现代化进程的不断深入，中国传统文化的生态环境受到严重冲击，汉字书法所赖以生存的社会基础逐渐变异，为书法提供滋养的文化氛围也变得越来越淡薄。字形的简化、书体的标准化和书写的数字化使得汉字特有的审美意味和文化内涵不断流失，硬笔、电脑、打印机和互联网的应用与普及深刻地改变了人们的书写、阅读和交流方式，使得书法的实用性、亲和力与影响力大大减弱。加之有机的书法训练被排除于现代教育体系之外，汉字书法的全民性基础瓦解速度进一步加快。在此情势下，书法的前景不容乐观，有必要立即展开工作，对之进行大力提倡和全面保护。,local,中国文学艺术界联合会书法家协会
14152,Ⅶ-63,839,2.0,汉字书法,传统美术,7,63,新增项目,Ⅶ-063_02_110105b,"2008,(第二批)",990121.0,中国艺术研究院中国书法院,,,  汉字书法习称“书法”，是流行于全中国的一种书写汉字的传统艺术。作为规律性的汉字书写手段和通过汉字书写表情达意的艺术形式，书法在中国已经历了数千年的发展，从甲骨文、金文演变为大篆、小篆、隶书，再定型为东汉、魏、晋的草书、楷书、行书诸体，它依托象形的汉文字符号，使用独特的书写工具，以特定的文辞、用笔、结体和章法体现着中华民族的思维方式、价值观念和审美意识，传达出中国人特有的人格风范与性情志趣，成为中华文化不可分割的重要组成部分。在世界各民族中，能将实用文字的书写发展成与绘画、音乐、舞蹈、雕塑、文学并列的艺术，只有中华民族的汉字书法。从这个意义上说，它不仅是中华民族的文化瑰宝，也是世界文化艺术宝库中的珍贵财富。 20世纪以来，随着中国现代化进程的不断深入，中国传统文化的生态环境受到严重冲击，汉字书法所赖以生存的社会基础逐渐变异，为书法提供滋养的文化氛围也变得越来越淡薄。字形的简化、书体的标准化和书写的数字化使得汉字特有的审美意味和文化内涵不断流失，硬笔、电脑、打印机和互联网的应用与普及深刻地改变了人们的书写、阅读和交流方式，使得书法的实用性、亲和力与影响力大大减弱。加之有机的书法训练被排除于现代教育体系之外，汉字书法的全民性基础瓦解速度进一步加快。在此情势下，书法的前景不容乐观，有必要立即展开工作，对之进行大力提倡和全面保护。,local,中国艺术研究院中国书法院
14153,Ⅶ-64,840,,藏文书法（德格藏文书法）,传统美术,7,64,新增项目,Ⅶ-064_02_513330,"2008,(第二批)",510000.0,四川省德格县,513300.0,513330.0,  藏民族历来十分重视书法艺术。藏族书法以字体种类繁多而闻名于世。作为书写最为快捷的实用书体，形体优美流畅的酋体在藏文化流行地区得到广泛应用。按照藏族传统的学科分类法，书法属于大五明中工巧明的一个小分支。藏文书法有真、行、草三体，真书用于镌刻，行书用于公文及其他较庄重的手书文字，草书则用于普通记录和信札。藏文书法以硬笔书写，笔大多用竹子做成，也有铁制的笔。多姿多彩的藏文书法不仅具有较高的艺术价值，而且蕴藏着丰富的文化内涵，为藏族文学、哲学、医学、音乐、绘画等的研究提供了广阔的空间。 德格藏文书法藏语称为“德真”，是在藏区广为流行的一种传统藏文字书写艺术。德格藏文书法经历了由楷书到行书、草书的演变过程，至今已有七百多年的发展历史。它最初主要在土司、僧侣、头人等阶层传播运用，是德格地区草拟文书、信函及记载物事的“官用书体”，德格印经院建院以来所形成的内部典籍及经板的雕刻和拓印均以不同书体的德格书法作为标准样式。在当时以德格为中心的康巴地区的传学和运用过程中，德格藏文书法逐渐形成自己的艺术风格并不断加以丰富和完善。同时，它也逐步进入寻常百姓家，在广泛的社会生活中得到发扬光大。 与卫藏、安多等地藏文书法不同的是，德格藏文书法的楷书、草书带有自己独具的风格特色。至今为止，康巴地区不少学者在书写中仍采用德格书法谋篇布局的方法。德格藏文书法线条遒劲，字头舒放，布局精巧，结体疏密得当，其楷书、行书、草书等不同书体均显出轻快而劲健、凝重而灵动、舒放而练达的风格特色。,local,德格县文化馆
14154,Ⅶ-64,840,,藏文书法（果洛德昂洒智）,传统美术,7,64,新增项目,Ⅶ-064_02_632600,"2008,(第二批)",630000.0,青海省果洛藏族自治州,632600.0,,  藏民族历来十分重视书法艺术。藏族书法以字体种类繁多而闻名于世。作为书写最为快捷的实用书体，形体优美流畅的酋体在藏文化流行地区得到广泛应用。按照藏族传统的学科分类法，书法属于大五明中工巧明的一个小分支。藏文书法有真、行、草三体，真书用于镌刻，行书用于公文及其他较庄重的手书文字，草书则用于普通记录和信札。藏文书法以硬笔书写，笔大多用竹子做成，也有铁制的笔。多姿多彩的藏文书法不仅具有较高的艺术价值，而且蕴藏着丰富的文化内涵，为藏族文学、哲学、医学、音乐、绘画等的研究提供了广阔的空间。 果洛德昂洒智即德昂洒体书法，是流传于青海省果洛藏族自治州达日县德昂乡及周边部分地区的一种藏文书写艺术。它因起源于德昂乡而得名，创始人为德昂籍僧人洒安旦增。果洛德昂洒智已有两百余年的发展历史，基本以单传方式承沿至今，先后已历七代，德昂寺八十余岁老人巴智目前是这一独门书法的唯一传人。果洛德昂洒智属硬笔书法，线条简洁流畅，近似于刻印体。其书写多采用乌金体（楷体）和乌梅体（行书），兼有大黑体、小黑体、圆体、兰扎体（古印度梵文体）及艺术体等。果洛德昂洒智的书风别具特点，于温馨中见刚直，硬朗中显柔韧，显示出音乐和舞蹈般的美。这种书法看似简练，实际却不易掌握，它要求书写者具有深厚的功力和高深的文化素养。果洛德昂洒智的书写工具也非常考究，笔、墨、纸都有严格的规定，竹笔是其中最重要的书写工具。果洛德昂洒智的用品按严谨的工艺流程制作，在制笔、造纸、印刷、研墨等方面都显示出一定的科学性。果洛德昂洒智是藏族文化艺术和社会发展历史的重要成果，具有较高的民族学、艺术学和历史文化研究价值。,local,达日县文化馆
14155,Ⅶ-64,840,,藏文书法（尼赤）,传统美术,7,64,扩展项目,Ⅶ-064_04_540000,"2014,(第四批)",540000.0,西藏自治区,,,None,local,西藏图书馆
14156,Ⅶ-65,841,,木版年画（平阳木版年画）,传统美术,7,65,新增项目,Ⅶ-065_02_141000,"2008,(第二批)",140000.0,山西省临汾市,141000.0,,  木版年画是中国民间在年节之际用以迎新接福的一种普及性的传统艺术样式，它传达了广大民众的生活理想，反映出社会生活和民间文化的诸多特性，成为中国民间美术的重要组成部分。木版年画用传统的木版水印方法印制，它的出现与雕版印刷密切相关。木版年画历史悠久，相传在汉代即已出现，宋代称之为“纸画”，明代则叫“画帖”，至清代始正式定名为“年画”。在千百年的发展过程中，逐渐形成了若干个相对集中的木版年画产地，各产地既保持着与其他地区技术上的交流关系，又保持着自身在题材和形式上的独创性。从题材着眼，木版年画可分驱凶辟邪、祈福迎祥、戏文传说、喜庆装饰、生活风俗五个大类，主要样式包括贡笺、中堂、对屏、历画、炕围等。木版年画手法多样，色彩鲜艳，因地域差异而产生出多种风格。它审美品位高，艺术特色鲜明，信息承载量大，蕴涵着深刻的民族心理和传统的人文观念。 平阳木版年画是流传于山西省临汾地区的一种民间美术样式，它始于宋金，盛于元代，至明清进入发展的黄金时期。《中国古代印刷史》称平阳木版年画为年画的“始祖”，《中国版画史》也有“版画之头，平阳启之”的论断。中国最早的张贴画（版画）珍品——宋金时期的《隋朝窈窕呈倾国之芳容》和《义勇武安王位》即是古代平阳木版年画的代表作，曾被郑振铎先生誉为“世界版画精髓”。平阳木版年画一度失传，新中国成立后，晋南的美术工作者在农村广泛收集原存的旧版年画，于20世纪50年代酝酿建厂恢复平阳木版年画的制作。目前新成立的平阳木版年画博物馆大力开展发掘、保护和恢复平阳木版年画的工作，取得了一定成效。平阳木版年画包括中堂画、门画、影壁画、门头画、窗画、条屏画、灶龛画、桌裙等多个门类，其题材以传统内容为主，画面主题突出，形象夸张生动，色彩明快艳丽，显现出较强的装饰性，给人以豪放洒脱的印象。,local,临汾市平阳木版年画博物馆
14157,Ⅶ-65,841,,木版年画（东昌府木版年画）,传统美术,7,65,新增项目,Ⅶ-065_02_371500,"2008,(第二批)",370000.0,山东省聊城市,371500.0,,  木版年画是中国民间在年节之际用以迎新接福的一种普及性的传统艺术样式，它传达了广大民众的生活理想，反映出社会生活和民间文化的诸多特性，成为中国民间美术的重要组成部分。木版年画用传统的木版水印方法印制，它的出现与雕版印刷密切相关。木版年画历史悠久，相传在汉代即已出现，宋代称之为“纸画”，明代则叫“画帖”，至清代始正式定名为“年画”。在千百年的发展过程中，逐渐形成了若干个相对集中的木版年画产地，各产地既保持着与其他地区技术上的交流关系，又保持着自身在题材和形式上的独创性。从题材着眼，木版年画可分驱凶辟邪、祈福迎祥、戏文传说、喜庆装饰、生活风俗五个大类，主要样式包括贡笺、中堂、对屏、历画、炕围等。木版年画手法多样，色彩鲜艳，因地域差异而产生出多种风格。它审美品位高，艺术特色鲜明，信息承载量大，蕴涵着深刻的民族心理和传统的人文观念。 东昌府木版年画是流传于山东聊城的一种民间美术样式，主要分布在山东省聊城市东昌府古城区内的东关街、清孝街，堂邑镇的许堤口及梁水镇的大赵等城镇乡村。东昌府木版年画至今已有三百多年的历史，民国时期一度达到鼎盛。从鲁西平原到山东各地，从晋、陕、冀、豫到东北三省，到处都有东昌府木版年画的销售市场。东昌府木版年画将年画与门神画融为一体，兼具审美欣赏和驱邪祈福的功能。它取材广泛，既有现实生活、历史人物、戏曲故事和神话传说的内容，又有围绕福、禄、寿、喜等祥瑞主题的表现。这些年画作品构图简洁，格调高，整体感强，人物造型夸张，形体丰满朴实，线条圆润流畅，刚柔相济，色彩鲜艳亮丽，对比强烈。东昌府木版年画历来只有“草版”，即只印不画，画面全部采用木版分色套印，通常有红、黄、灰、青、黑五种基本色，多时则为“七色八版”。印成的年画五彩缤纷，装饰性很强，面部一般不着色，因此人物形象在画面上颇为醒目。东昌府木版年画是当地社会生活和历史文化的生动反映，具有丰富的文化内涵，可供民间美术研究者参考。,local,聊城市东昌府区文化馆
14158,Ⅶ-65,841,,木版年画（张秋木版年画）,传统美术,7,65,新增项目,Ⅶ-065_02_371521,"2008,(第二批)",370000.0,山东省阳谷县,371500.0,371521.0,  木版年画是中国民间在年节之际用以迎新接福的一种普及性的传统艺术样式，它传达了广大民众的生活理想，反映出社会生活和民间文化的诸多特性，成为中国民间美术的重要组成部分。木版年画用传统的木版水印方法印制，它的出现与雕版印刷密切相关。木版年画历史悠久，相传在汉代即已出现，宋代称之为“纸画”，明代则叫“画帖”，至清代始正式定名为“年画”。在千百年的发展过程中，逐渐形成了若干个相对集中的木版年画产地，各产地既保持着与其他地区技术上的交流关系，又保持着自身在题材和形式上的独创性。从题材着眼，木版年画可分驱凶辟邪、祈福迎祥、戏文传说、喜庆装饰、生活风俗五个大类，主要样式包括贡笺、中堂、对屏、历画、炕围等。木版年画手法多样，色彩鲜艳，因地域差异而产生出多种风格。它审美品位高，艺术特色鲜明，信息承载量大，蕴涵着深刻的民族心理和传统的人文观念。 山东省阳谷县地处鲁西平原，黄河北岸，隶属于号称江北水城的山东省聊城市。张秋木版年画于元代时传入阳谷县境内，至今已有数百年的历史。清末民初以前在阳谷开设画店的主要是山西人，后来才逐渐转为本地人经营。 清末民初，张秋镇有源茂永、鲁兴聚、景顺和三家较大的画店，每家印纸用量达一千五百余令，印成的木版年画销往山东、山西、河南、河北及东北三省等地。后景顺和店主刘振升将画店迁往聊城，以“张秋景顺和”、“张秋景顺”、“东昌景顺”、“老店景顺”的名义经营年画，促进了东昌木版年画的发展。抗战时期，源茂永店主闫均振与其他画店一道，配合冀鲁豫文联的文艺工作者创制了一批新内容木版年画，大大激发了当地爱国军民的抗战热情。 张秋木版年画题材新颖，形式多样，品种达到三百个以上。它刻版精细，印刷讲究，线条流畅简洁，构图丰满停匀。人物刻画夸张而朴实，造型独具特色，眼睛窄长，眼皮纹路清晰，鼻梁鼻翼瘦窄。画面色彩以亮青、大红、二红、大绿、绛绿、丹红、黄、蓝八色为主，明快沉着兼而有之。,local,阳谷县文化馆
14159,Ⅶ-65,841,,木版年画（滑县木版年画）,传统美术,7,65,新增项目,Ⅶ-065_02_410526,"2008,(第二批)",410000.0,河南省滑县,410500.0,410526.0,  木版年画是中国民间在年节之际用以迎新接福的一种普及性的传统艺术样式，它传达了广大民众的生活理想，反映出社会生活和民间文化的诸多特性，成为中国民间美术的重要组成部分。木版年画用传统的木版水印方法印制，它的出现与雕版印刷密切相关。木版年画历史悠久，相传在汉代即已出现，宋代称之为“纸画”，明代则叫“画帖”，至清代始正式定名为“年画”。在千百年的发展过程中，逐渐形成了若干个相对集中的木版年画产地，各产地既保持着与其他地区技术上的交流关系，又保持着自身在题材和形式上的独创性。从题材着眼，木版年画可分驱凶辟邪、祈福迎祥、戏文传说、喜庆装饰、生活风俗五个大类，主要样式包括贡笺、中堂、对屏、历画、炕围等。木版年画手法多样，色彩鲜艳，因地域差异而产生出多种风格。它审美品位高，艺术特色鲜明，信息承载量大，蕴涵着深刻的民族心理和传统的人文观念。 滑县木版年画是流传于河南省滑县的一种民间美术样式，它源于明武宗年间，前后历经二十七代人的传承，至今已有五百多年的历史。滑县木版年画有族谱、中堂、对联等百余种表现形式，多以历史典故、传说故事、吉祥图案等传统内容为题材。它采用上等梨木板材雕版，印制工序细致繁复，画面构图均衡匀称，造型夸张简括，形象饱满敦实，线条刚劲有力，色彩明艳鲜亮，呈现出黄河流域民间艺术普遍具有的粗犷豪放品格。与朱仙镇木版年画相比，滑县木版年画最大的特点在于它更多地带有原生态民间艺术的朴素性，更多地体现了乡村社会的精神信仰和审美趣味，显示出民俗学、社会学等方面的研究价值。,local,滑县人民文化馆
14160,Ⅶ-65,841,,木版年画（夹江年画）,传统美术,7,65,新增项目,Ⅶ-065_02_511126,"2008,(第二批)",510000.0,四川省夹江县,511100.0,511126.0,  木版年画是中国民间在年节之际用以迎新接福的一种普及性的传统艺术样式，它传达了广大民众的生活理想，反映出社会生活和民间文化的诸多特性，成为中国民间美术的重要组成部分。木版年画用传统的木版水印方法印制，它的出现与雕版印刷密切相关。木版年画历史悠久，相传在汉代即已出现，宋代称之为“纸画”，明代则叫“画帖”，至清代始正式定名为“年画”。在千百年的发展过程中，逐渐形成了若干个相对集中的木版年画产地，各产地既保持着与其他地区技术上的交流关系，又保持着自身在题材和形式上的独创性。从题材着眼，木版年画可分驱凶辟邪、祈福迎祥、戏文传说、喜庆装饰、生活风俗五个大类，主要样式包括贡笺、中堂、对屏、历画、炕围等。木版年画手法多样，色彩鲜艳，因地域差异而产生出多种风格。它审美品位高，艺术特色鲜明，信息承载量大，蕴涵着深刻的民族心理和传统的人文观念。 夹江年画是四川省夹江县特有的一种民间美术样式，据县志记载，夹江年画与绵竹年画和梁平年画齐名，为四川三大年画之一。约在明代中叶，夹江县已出现年画作坊，当地著名的董大兴荣作坊至今已有两百多年的历史。1949年，夹江城区近郊有二十多家年画作坊，一般在农闲时印制，年底出售，作品远销省内及云南、贵州等省，最远可销至东南亚等地，年销售量达四百多万份。夹江年画题材丰富，主要内容包括神像、门神、山水花鸟、戏剧故事、神话传说等，也不乏反映民间生活、针砭时弊之作，在这些作品中，以“黄丹门神”最受欢迎。画面上的形象生动夸张，与整体的祥和喜庆气氛相协调。夹江年画以木版套色印制，色版少则四套，多则八套，其制作工艺与绵竹年画和梁平年画不同，先用黑烟子印出墨线和黑发眉眼及衣饰，接着印出黄色，再套印绿、章丹、蓝、紫等色，最后以红色印制衣纹。夹江年画工艺精湛，特点鲜明，色彩艳丽，久不褪色，具有很高的艺术欣赏价值，可以为西南地区民俗和民间工艺的研究提供有益的参考。,local,夹江县文化馆
14161,Ⅶ-65,841,,木版年画（老河口木版年画）,传统美术,7,65,扩展项目,Ⅶ-065_03_420682,"2011,(第三批)",420000.0,湖北省老河口市,420600.0,420682.0,  老河口年画是中国民间年画的一种，是湖北省老河口市的传统民间艺术的主要品种之一，亦是湖北历史上的三大年画产地之一。 老河口年画的历史悠久，相传是在明代末年由苏州桃花坞经河南朱仙镇传入，清代乾隆至光绪年间为其兴盛时期。至民国年间，老河口年画尚有从业人员千人以上，就业于松昌福、刘源盛、德茂公、万源永等十几家年画作坊，每个作坊的年画年产量均在十万张左右，产品远销鄂、豫、川、陕等地区。后来因石印术和现代印刷术的兴起而逐渐衰落。20世纪50年代，老河口成立木雕厂，组织当地的木版年画艺人继续从事木版年画生产及木雕制作。 老河口木版年画的雕版选用硬质梨木为板材，雕工精细流畅，线条粗犷有力。印刷年画的颜料采用植物和矿物颜料，色彩鲜艳，不易褪色。常见的品种有灶画、大小门画、中堂、条屏等。老河口年画的内容多取材于历史戏剧、传说故事，人物造型生动夸张。目前，老河口木版年画亦面临后继无人的局面，需要加以支持和保护。,local,老河口市群众艺术馆
14165,Ⅶ-66,842,1.0,彩扎（凤凰纸扎）,传统美术,7,66,新增项目,Ⅶ-066_02_433123,"2008,(第二批)",430000.0,湖南省凤凰县,433100.0,433123.0,  彩扎是一种普遍流行于南北各地的传统民间工艺，它与祭祀、节庆、游艺等民俗活动密不可分，经过不断的衍生发展，在民间形成巨大的影响力。彩扎技艺以篾骨纸裱为主，同时辅以表面彩绘。由于各地风俗和物产不同，具体用料上存在着一定的差异。有些地方即以秸秆替代竹篾做骨，以素色布、绸或皮纸作面，河北邯郸的彩布拧台则直接用各色布料进行装裱，色彩装饰也会因地域的变化而各具特点。总的来说，北方彩扎粗犷豪放，对比强烈；南方彩扎文秀细腻，活泼可爱。彩扎制品形态丰富，花灯、狮头、戏台、古建模型等均在其列。狮头等工艺品在创制时往往以产地的戏曲脸谱作为原型，做成后配以布、麻、绢花等饰物，常能达到惟妙惟肖、生动传神的境界。 纸扎是一种与民间社会生活关系密切的民俗艺术，在中国民间十分普及，主要用于祭祈、节庆和各种礼仪庆典活动。凤凰纸扎主要流行于湖南省凤凰地区，发展历史相当长远。清末民初，凤凰纸扎成为当地颇为兴盛的手工艺行当，一个县城即开设了十多家纸扎铺子。凤凰一年四季都有应时的纸扎制品，春节期间更是纸扎的旺季，狮头、龙头、蚌壳、彩船、虾、蟹、鱼、鳖、云朵、盆花、灯笼等千姿百态的纸扎制品不仅行销本地，还销往邻县他乡，在湘、鄂、川、黔边界具有很大的影响。凤凰纸扎用篾条扎骨，外面糊以皮纸并施以彩绘，显现出很高的艺术水准。“聂氏纸扎”博采众长，出类拔萃，所扎人物、动物、花草、虫鱼等形象皆生动逼真，活灵活现。凤凰纸扎具有丰富的民俗内涵，可以为民俗学及民间工艺学的研究提供鲜活例证，需要大力保护弘扬。,local,凤凰县非物质文化遗产保护中心
14163,Ⅶ-66,842,2.0,彩扎（秸秆扎刻）,传统美术,7,66,新增项目,Ⅶ-066_02_131023,"2008,(第二批)",130000.0,河北省永清县,131000.0,131023.0,  彩扎是一种普遍流行于南北各地的传统民间工艺，它与祭祀、节庆、游艺等民俗活动密不可分，经过不断的衍生发展，在民间形成巨大的影响力。彩扎技艺以篾骨纸裱为主，同时辅以表面彩绘。由于各地风俗和物产不同，具体用料上存在着一定的差异。有些地方即以秸秆替代竹篾做骨，以素色布、绸或皮纸作面，河北邯郸的彩布拧台则直接用各色布料进行装裱，色彩装饰也会因地域的变化而各具特点。总的来说，北方彩扎粗犷豪放，对比强烈；南方彩扎文秀细腻，活泼可爱。彩扎制品形态丰富，花灯、狮头、戏台、古建模型等均在其列。狮头等工艺品在创制时往往以产地的戏曲脸谱作为原型，做成后配以布、麻、绢花等饰物，常能达到惟妙惟肖、生动传神的境界。 秸秆扎刻是流传于河北省永清县的一种民间扎制艺术。永清盛产高粱，手巧的家庭妇女常常用高粱秸秆钉制成盖板或放置食品的容器，在此基础上逐渐发展出了高超的秸秆扎刻技艺。永清秸秆扎刻以上好的高粱秸秆为原材料，借助卡尺、剪、锥、刀、竹签、油灯等工具，以手工方式攒装、扎刻出各种观赏工艺品，技艺精湛，造型工致，充分显示出当地民间艺人的审美情趣和艺术创造力。20世纪60年代，永清秸秆扎刻艺人用高粱秸秆扎制蝈蝈笼子，并在此基础上将技艺往精致化方向发展，扎制出观赏价值较高的秸秆花灯和古建筑模型等，在工艺上取得了较高的成就。目前，永清秸秆扎刻技艺发展迟缓，仅靠艺人个人的力量难以将之发扬光大。这项优秀的民间艺术需要传承延续，亟待有关方面加以保护扶持。,local,永清县文化馆
14162,Ⅶ-66,842,3.0,彩扎（彩布拧台）,传统美术,7,66,新增项目,Ⅶ-066_02_130400,"2008,(第二批)",130000.0,河北省邯郸市,130400.0,,  彩扎是一种普遍流行于南北各地的传统民间工艺，它与祭祀、节庆、游艺等民俗活动密不可分，经过不断的衍生发展，在民间形成巨大的影响力。彩扎技艺以篾骨纸裱为主，同时辅以表面彩绘。由于各地风俗和物产不同，具体用料上存在着一定的差异。有些地方即以秸秆替代竹篾做骨，以素色布、绸或皮纸作面，河北邯郸的彩布拧台则直接用各色布料进行装裱，色彩装饰也会因地域的变化而各具特点。总的来说，北方彩扎粗犷豪放，对比强烈；南方彩扎文秀细腻，活泼可爱。彩扎制品形态丰富，花灯、狮头、戏台、古建模型等均在其列。狮头等工艺品在创制时往往以产地的戏曲脸谱作为原型，做成后配以布、麻、绢花等饰物，常能达到惟妙惟肖、生动传神的境界。 彩布拧台是流行于河北省邯郸市大隐豹村的一种独特的民间彩扎艺术，其技艺手段主要是在木搭戏台骨架的基础上用各色花布拧扎仿古戏楼及表演场面。相传这一技艺在明代永乐年间由山西移民带入当地，早先被冀南一带的豪门望族用于灵棚搭建，其后经大隐豹村人创造性地加以运用，形成了深受人们喜爱的彩扎艺术。遇到丰年庆典，大隐豹村的村民便会制作彩布拧台，其后相沿成俗，经久不衰。彩布拧台一般高10米，宽13米，深10米，其台脊、瓦楞、小檐、走水、屏风及圆柱、方棂、斗拱、匾额等皆以彩布拧扎而成，谨严细致，十分精美。台上的戏曲人物、历史故事、花鸟鱼虫等各种造型也同样用彩布拧扎，形象逼真，姿态生动，极富神彩。彩布拧台的正面通常会悬挂一方“三看匾”，人们从不同角度可看到龙、虎和“娱乐亭”匾字三种图案，设计制作十分巧妙。大隐豹村的彩布拧台艺术蕴涵着丰富的民间文化信息，具有民俗学、地方历史文化及工艺美术等方面的研究价值。,local,邯郸市邯山区文化馆
14164,Ⅶ-66,842,4.0,彩扎（邳州纸塑狮子头）,传统美术,7,66,新增项目,Ⅶ-066_02_320382,"2008,(第二批)",320000.0,江苏省邳州市,320300.0,320382.0,  彩扎是一种普遍流行于南北各地的传统民间工艺，它与祭祀、节庆、游艺等民俗活动密不可分，经过不断的衍生发展，在民间形成巨大的影响力。彩扎技艺以篾骨纸裱为主，同时辅以表面彩绘。由于各地风俗和物产不同，具体用料上存在着一定的差异。有些地方即以秸秆替代竹篾做骨，以素色布、绸或皮纸作面，河北邯郸的彩布拧台则直接用各色布料进行装裱，色彩装饰也会因地域的变化而各具特点。总的来说，北方彩扎粗犷豪放，对比强烈；南方彩扎文秀细腻，活泼可爱。彩扎制品形态丰富，花灯、狮头、戏台、古建模型等均在其列。狮头等工艺品在创制时往往以产地的戏曲脸谱作为原型，做成后配以布、麻、绢花等饰物，常能达到惟妙惟肖、生动传神的境界。 邳州纸塑狮子头是流行于江苏省邳州地区的一种民间彩扎艺术样式。据记载，纸塑狮子头的制作在邳州当地已有五百多年的历史。它集雕塑和绘画于一体，同邳州民间的舞蹈、绘画、泥塑等地方艺术根脉相连。邳州纸塑狮子头主要用于民间舞狮表演，有各种形制和大、中、小多种型号，可以适应不同舞蹈套路和动作的需要。制作时以竹篾扎骨、糊纸塑型、彩笔勾勒、苘麻装饰，极具苏北地方特色。其形态结构略呈梯形，造型夸张，生动传神，五官以彩色勾勒，鲜艳明亮，对比强烈，用色借鉴传统木版年画并模仿传统戏曲脸谱，体现出北方彩扎艺术粗犷豪放、诙谐幽默的特点，从而与南方狮头面具的文秀细腻形成鲜明对比。,local,邳州市文化馆
14166,Ⅶ-66,842,5.0,彩扎（佛山狮头）,传统美术,7,66,新增项目,Ⅶ-066_02_440600,"2008,(第二批)",440000.0,广东省佛山市,440600.0,,  彩扎是一种普遍流行于南北各地的传统民间工艺，它与祭祀、节庆、游艺等民俗活动密不可分，经过不断的衍生发展，在民间形成巨大的影响力。彩扎技艺以篾骨纸裱为主，同时辅以表面彩绘。由于各地风俗和物产不同，具体用料上存在着一定的差异。有些地方即以秸秆替代竹篾做骨，以素色布、绸或皮纸作面，河北邯郸的彩布拧台则直接用各色布料进行装裱，色彩装饰也会因地域的变化而各具特点。总的来说，北方彩扎粗犷豪放，对比强烈；南方彩扎文秀细腻，活泼可爱。彩扎制品形态丰富，花灯、狮头、戏台、古建模型等均在其列。狮头等工艺品在创制时往往以产地的戏曲脸谱作为原型，做成后配以布、麻、绢花等饰物，常能达到惟妙惟肖、生动传神的境界。 佛山狮头是流传于广东省佛山地区的一种民间工艺美术样式，其扎作技艺源于明代，清代乾隆年间正式在当地兴起，至今已有两百多年的历史。佛山狮头汲取了广东石雕狮子的造型特点，以神似为追求，形体和装饰设计上均采用了夸张而浪漫的表现手法。其扎作过程大致由竹篾扎廓（造型骨架）、扑纸（成型）和表面装配（饰）等步骤组成，扎制出的狮头按造型可分为文狮、武狮、少狮三大类。文狮以刘备、关羽面相为脸谱，表现狮子温良驯善的神态；武狮以张飞面相为脸谱，反映狮子勇猛好斗的性格；少狮是一种狮头面具，专供儿童玩耍。以狮头的脸谱和色彩特点来区别，又可分出刘、关、张狮和彩狮两大品种。佛山狮头造型既夸张又浪漫，既威武又风趣，生动逼真，活泼可爱。狮头的图案纹样线条粗犷豪放，刚劲有力，灵活多变，紧凑生动。色彩则层次分明，基调明快，节奏感强烈，充分彰显了各种狮子不同的个性风格特征。佛山狮头注重装饰效果，不同色彩的脸谱装配不同颜色的饰物，彼此相映生辉，看去活灵活现，别具神采。拟人化的造型、富于民族特点的用色、多彩的装饰和精巧娴熟的扎作工艺使佛山狮头带上了鲜明的地方特色，成为南方狮头艺术的典型代表。佛山狮头是地方民俗喜庆活动和群众武术体育活动中十分重要的用具，目前舞狮已被列为佛山民间传统娱乐项目，而以狮头为名的比武竞技运动则遍及我国华南、港澳及东南亚地区乃至欧美的华人居住区，为传统文化的继承发扬和中外文化的沟通交流发挥着积极的作用。,local,佛山市民间艺术研究社有限公司
14167,Ⅶ-66,842,,彩扎（麒麟制作）,传统美术,7,66,扩展项目,Ⅶ-066_04_441900,"2014,(第四批)",440000.0,广东省东莞市,441900.0,,None,local,东莞市清溪镇文化广播电视服务中心
23734,Ⅶ-66,842,,彩扎（铜梁龙灯彩扎）,传统美术,7,66,扩展项目,,"2021,(第五批)",500000.0,重庆市铜梁区,500100.0,500224.0,None,local,重庆市铜梁区文化馆（重庆市铜梁区龙文化发展研究中心、重庆市铜梁区非物质文化遗产保护中心）
